🇨🇳｜贵州,#genre#
快手104,http://txmov2.a.yximgs.com/upic/2019/10/07/20/BMjAxOTEwMDcyMDM1MjlfNTk2MDYzNjJfMTgzMTg3MTUwNzhfMV8z_b_B283b1a17d6c71a4eb31f175aa8ffbc42.mp4
快手105,http://jsmov2.a.yximgs.com/upic/2019/07/02/18/BMjAxOTA3MDIxODI3MzhfOTEwNzYxNTFfMTQ3MDY2NDkzNjJfMV8z_b_B5ec10c68097ae9960c205100b4dd9c15.mp4
快手107,http://ydmov.a.yximgs.com/upic/2019/06/19/01/BMjAxOTA2MTkwMTI0NTVfMzE5MjY5NjMxXzE0MjE5MDM1NTQzXzFfMw==_b_B249b6bde816eaf2bf6b29381ee62768f.mp4
快手108,http://txmov2.a.yximgs.com/upic/2019/03/24/09/BMjAxOTAzMjQwOTMwMzJfNTQ3NDc5NTI2XzExNjM0MDYyMDIzXzFfMw==_b_B41eb4a5f586179388f25ce538f57b3b6.mp4
快手109,http://txmov2.a.yximgs.com/upic/2019/10/04/20/BMjAxOTEwMDQyMDQzMDFfMTM3OTk2OTkzXzE4MTk4Mjc3MDM3XzFfMw==_b_Bd2b3a2df0311ac7b780c1236f9ff6981.mp4
快手110,http://cdata.browser.360.cn/api.php?a=switch&m=get&stamp=1636647633&sign=295e47a37769c38d348a081d142e1794&qt=Q%3Du%3Dknwu_2015%26n%3D%26le%3DMzShMmRjZwDyAQNkAwZhL29g%26m%3D%26qid%3D723916319%26im%3D1_t019fc63c50c5e88fbf%26src%3D360se%26t%3D1%0D%0AT%3Ds%3D66930fb0c45360546722058c54e45ba5%26t%3D1635580263%26lm%3D%26lf%3D1%26sk%3Db53a1a7c748e9d2938ebad5a5585f9d5%26mt%3D1635580263%26rc%3D%26v%3D2.0%26a%3D1&app=&data=ZfgC9%2BoSAi3XO5K5/L9AIPMuAHDA%2BHoiCyqL0TFM7CstHBA0GumYsllockYXRffWIZXdUhCx2zNDb/VJOeTZZCspVbjNbu6Ax/nA2wKaOcPAEKz/gBmfIV5lR4R7n94OgqQAzU%2BzCo4aqSc4Gfgh5g%3D%3D
快手111,http://cdata.browser.360.cn/api.php?a=increment&m=dataGet&stamp=1636647633&sign=295e47a37769c38d348a081d142e1794&qt=Q%3Du%3Dknwu_2015%26n%3D%26le%3DMzShMmRjZwDyAQNkAwZhL29g%26m%3D%26qid%3D723916319%26im%3D1_t019fc63c50c5e88fbf%26src%3D360se%26t%3D1%0D%0AT%3Ds%3D66930fb0c45360546722058c54e45ba5%26t%3D1635580263%26lm%3D%26lf%3D1%26sk%3Db53a1a7c748e9d2938ebad5a5585f9d5%26mt%3D1635580263%26rc%3D%26v%3D2.0%26a%3D1&app=config_se6&current_version=12aa8a611f16262b3200&target_version=&vt=951466
快手114,http://hwmov.a.yximgs.com/upic/2017/05/13/14/BMjAxNzA1MTMxNDQ2MjJfMjY2MTE5MzZfMjE2ODMzOTgzMF8xXzM=_b.mp4
快手115,http://jsmov2.a.yximgs.com/upic/2019/05/14/15/BMjAxOTA1MTQxNTIzNDBfNzI2MTc2NTAyXzEzMDU5MTE2Njg1XzFfMw==_b_B9132f62c4fa5f418cca97a6613ff0eb2.mp4
快手120,http://alimov2.a.yximgs.com/upic/2017/05/24/15/BMjAxNzA1MjQxNTIwMTdfMTY5OTgwMzlfMjI0MTgwNjEzNF8xXzM=_b.mp4
快手123,http://qnmov.a.yximgs.com/upic/2019/06/28/21/BMjAxOTA2MjgyMTE3MThfNDQyOTg2NjQ0XzE0NTU5ODQyMjU2XzFfMw==_b_Bb9fecedeb454ac469e2dfcabbb2ec20b.mp4
快手125,http://alimov2.a.yximgs.com/upic/2019/06/10/17/BMjAxOTA2MTAxNzEwMDZfNjc1MzY3OTlfMTM5NDE3MzAyMDdfMV8z_b_Bb666e60a416f165734433658a80dc3ca.mp4
快手129,http://bdmov.a.yximgs.com/upic/2019/05/05/17/BMjAxOTA1MDUxNzQ4MTNfMTEzMjEzNDEyOV8xMjgwMTA4Nzk5NF8xXzM=_b_Bf03ed39dfeba0ba76012e79123409957.mp4
贵州广播电台,#genre#
贵州新闻综合广播 FM94.6[0*0],http://ls.qingting.fm/live/23933.m3u8
贵州电台交通广播 FM95.2[0*0],http://ls.qingting.fm/live/23927.m3u8#http://live.xmcdn.com/live/362/64.m3u8
贵州电台旅游广播 FM97.2[0*0],http://ls.qingting.fm/live/23929.m3u8
贵州电台经济广播 FM98.9[0*0],http://ls.qingting.fm/live/23935.m3u8
贵州电台音乐广播 FM91.6[0*0],http://ls.qingting.fm/live/23937.m3u8
贵州电台故事广播 FM90.0,http://ls.qingting.fm/live/23931.m3u8
贵阳交通广播,http://ls.qingting.fm/live/1774.m3u8
贵阳广播旅游电台,http://ls.qingting.fm/live/1773.m3u8
贵阳音乐之声,http://ls.qingting.fm/live/4874.m3u8
🇨🇳中国港澳👉启忠,#genre#
凤凰中文频道,http://play-flive.ifeng.com/live/06OLEGEGM4G.m3u8
凤凰中文频道,http://183.204.13.237/cee7354084e908e7d71a99f88ecd0c61.v.smtcdns.net/qctv.fengshows.cn/live/0701pcc72.m3u8
凤凰中文频道,http://mywlkj.ddns.net:754/tv/fhzw.m3u8 
凤凰中文频道,http://mywlkj.ddns.net:754/tv/hk.php?id=26
凤凰中文频道,http://1.62.64.252/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pcc72.flv
凤凰中文频道,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226547/index.m3u8
凤凰中文频道,http://180.142.145.135:8181/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰中文频道,http://mxwz.fun/gy/gy_muosL/fh_4gt.php?id=fhzw
凤凰中文ipv6,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226547/index.m3u8
凤凰中文ipv6,http://[2409:8087:7000:20::16]/wh7f454c46tw3934030395_900687363/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226547/index.m3u8
凤凰中文频道,http://182.138.136.195:4455/rtp/239.93.0.162:2192?Cf=cfss.cc
凤凰中文频道,http://182.138.136.195:4455/rtp/239.93.1.9:2192?Cf=cfss.cc
凤凰中文频道,http://171.88.35.80:4000/udp/239.93.0.162:2192
凤凰中文频道,http://171.88.35.80:4000/udp/239.93.1.9:2192
凤凰中文频道,http://117.30.115.27:8888/rtp/239.61.2.184:9092
凤凰中文频道,http://59.51.113.8:18888/rtp/239.76.253.135:9000?Cf=cfss.cc
凤凰中文频道,http://wouu.net:9977/rtp/239.93.0.162:2192?Cf=cfss.cc

凤凰资讯频道,http://play-flive.ifeng.com/live/06OLEEWQKN4.m3u8
凤凰资讯频道,http://183.204.13.237/cee7354084e908e7d71a99f88ecd0c61.v.smtcdns.net/qctv.fengshows.cn/live/0701pin72.m3u8
凤凰资讯频道,http://mywlkj.ddns.net:754/tv/fhzx.m3u8
凤凰资讯频道,http://mywlkj.ddns.net:754/tv/hk.php?id=27
凤凰资讯频道,http://1.62.64.252/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pin72.flv
凤凰资讯频道,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226546/index.m3u8
凤凰资讯频道,http://mxwz.fun/gy/gy_muosL/fh_4gt.php?id=fhzx
凤凰资讯ipv6,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226546/index.m3u8
凤凰资讯ipv6,http://[2409:8087:7000:20::17]/wh7f454c46tw3848616474_-2066516487/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226546/index.m3u8
凤凰资讯频道,http://182.138.136.195:4455/rtp/239.93.0.118:2191?Cf=cfss.cc
凤凰资讯频道,http://182.138.136.195:4455/rtp/239.93.1.4:2191?Cf=cfss.cc
凤凰资讯频道,http://117.30.115.27:8888/rtp/239.61.2.183:9086
凤凰资讯频道,http://171.88.35.80:4000/udp/239.93.0.118:2191
凤凰资讯频道,http://171.88.35.80:4000/udp/239.93.1.4:2191
凤凰资讯频道,http://59.51.113.8:18888/rtp/239.76.246.135:1234?Cf=cfss.cc
凤凰资讯频道,http://wouu.net:9977/rtp/239.93.0.118:2191?Cf=cfss.cc
香港凤凰频道,http://183.204.13.13/cee7354084e908e7d71a99f88ecd0c61.v.smtcdns.net/qctv.fengshows.cn/live/0701phk72.m3u8
文旅香港频道,http://ali-play.lezhibo.com/lezhibo/6ad788f1bbab4c689ecdc0d64a1e1601.m3u8
RTHK32*频道,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/master.m3u8
RTHK32*频道,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream1/streamPlaylist.m3u8
RTHK33*频道,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/master.m3u8
RTHK33*频道,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream04/streamPlaylist.m3u8
RTHK34*频道,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/master.m3u8
RTHK34*频道,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream04/streamPlaylist.m3u8
RTHK35*频道,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/master.m3u8
RTHK35*频道,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream04/streamPlaylist.m3u8
TVBJ2台频道,http://ali.hlspull.yximgs.com/live/haioutvbj2.flv
TVB星河粤语,http://ali.hlspull.yximgs.com/live/haioutvbxh.flv
TVB华丽频道,http://ali.hlspull.yximgs.com/live/haiouhuali.flv
TVB亚洲武侠,http://ali.hlspull.yximgs.com/live/haioutvbyzwx.flv
无线新闻频道,http://223.71.206.22:30080/HK/wxxw/hls.m3u8
无线新闻频道,http://mywlkj.ddns.net:754/tv/haiou.php?id=5 
无线新闻频道,http://ali.hlspull.yximgs.com/live/haiouwxxw.flv
无线缓冲10秒,http://zsntlqj.xicp.net:8896/bysid/83
无线财经频道,http://223.71.206.22:30080/HK/j5/hls.m3u8
TVB翡翠频道,http://223.71.206.22:30080/HK/tvb/hls.m3u8
TVB明珠频道,http://223.71.206.22:30080/HK/mz/hls.m3u8
星空缓冲10秒,http://wouu.net:9977/rtp/239.93.0.156:2193?Cf=cfss.cc
星空缓冲10秒,http://wouu.net:9977/udp/239.93.0.156:2193
星空缓冲10秒,http://182.138.136.195:4455/rtp/239.93.0.156:2193?Cf=cfss.cc
星空缓冲10秒,http://182.138.136.195:4455/rtp/239.93.1.10:2193?Cf=cfss.cc
香港凤凰频道,http://1.62.64.252/1.v.smtcdns.net/qctv.fengshows.cn/live/0701phk72.flv
文旅香港频道,http://ali-play.lezhibo.com:80/lezhibo/6ad788f1bbab4c689ecdc0d64a1e1601.m3u8
星光视界频道,http://mywlkj.ddns.net:754/tv/yximgs.php?id=69
星光视界频道,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv
星空卫视频道,http://171.88.35.80:4000/udp/239.93.0.156:2193
星空卫视频道,http://171.88.35.80:4000/udp/239.93.1.10:2193
无线星河频道,http://v2h.jdshipin.com/xinghe/xinghe.stream/chunklist.m3u8
无线娱乐频道,http://v2h.jdshipin.com/enew/enew.stream/chunklist.m3u8
RTHK33*频道,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream03/streamPlaylist.m3u8
RTHK33*频道,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream04/streamPlaylist.m3u8
RTHK34*频道,,https://livedoc.cgtn.com/1000d/prog_index.m3u8
RTHK34*频道,https://news.cgtn.com/resource/live/document/cgtn-doc.m3u8
RTHK34*频道,https://news.cgtn.com/resource/live/document/cgtn-doc.m3u8
RTHK34*频道,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream04/streamPlaylist.m3u8
RTHK34*频道,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream05/streamPlaylist.m3u8
RTHK35*频道,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream02/streamPlaylist.m3u8
耀才财经频道,https://v3.mediacast.hk/webcast/bshdlive-pc/chunklist_w99771165.m3u8
耀才财经频道,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
4k👉修复全网,http://liveshowbak2.kan0512.com/ksz-norecord/csztv4k_4k.m3u8
4k👉动物全网,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
4K河南卫视台,http://125.46.135.6:9999/rtp/225.1.4.254:1300
4K影院卫视台,http://221.198.174.113:8888/rtp/225.1.2.190:5002?Cf=cfss.cc
4K南国都市台,http://113.78.253.125:8888/rtp/239.253.43.99:5146?Cf=cfss.cc
4K广东综艺台,http://113.78.253.125:8888/rtp/239.77.1.237:5146?Cf=cfss.cc
4K广东综艺台,http://113.78.253.125:8888/rtp/239.77.0.246:5146?Cf=cfss.cc
4K绚影卫视台,http://182.138.136.195:4455/rtp/239.93.42.33:5140?Cf=cfss.cc
4K影院卫视台,http://221.198.121.108:4000/rtp/225.1.2.190:5002?Cf=cfss.cc
4K乐享超清台,http://182.138.136.195:4455/rtp/239.93.0.43:5140?Cf=cfss.cc
4K爱上高清台,http://125.46.135.6:9999/rtp/225.1.4.162:1204?Cf=cfss.cc
4K爱上高清台,http://www.8700956.top:18888/rtp/239.81.0.123:4056?Cf=cfss.cc
4K爱上高清台,http://www.furymax.top:85/rtp/239.69.1.141:10482?Cf=cfss.cc
4K爱上高清台,http://182.138.136.195:4455/rtp/239.93.0.97:5140?Cf=cfss.cc
4K欢笑台ipv6,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002156/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
4K放大镜全网,https://d2dw21aq0j0l5c.cloudfront.net/playlist_3840x2160.m3u8
4K爱上台ipv6,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000459/index.m3u8?IAS
4Kcctv16频道,http://36.101.6.96:554/rtp/239.253.64.126:5140?Cf=cfss.cc
4Kcctv16ipv6,http://[2409:8087:7000:20:1000::22]:6060/000000001000/5000000008000023254/index.m3u8?channel-id=bestzb&Contentid=5000000008000023254&livemode=1&stbId=3
4K咪咕台ipv6,http://[2409:8087:1a01:df::4001]/PLTV/88888888/224/3221225655/index.m3u8
4K「时尚」台,https://fash2043.cloudycdn.services/slive/ftv_ftv_4k_hevc_73d_42080_default_466_hls.smil/playlist.m3u8
8K北京科教台,http://111.31.106.140/downflv.brtvcloud.com/8klive/8kliveok.m3u8

🌏全球频道👉全网,#genre#
环球电视,http://zb.xzxwhcb.com:9999/hls/world.m3u8
环球IPV6,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001024/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
中國環球,http://live.cgtn.com/500/prog_index.m3u8
CNA新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
半岛新闻,http://live-hls-web-aja.getaj.net/AJA/02.m3u8
半岛新闻,http://live-hls-web-aje.getaj.net/AJE/01.m3u8
俄罗斯频,https://rt-glb.rttv.com/dvr/rtnews/playlist_4500Kb.m3u8
韩国国防,http://mediaworks.dema.mil.kr:1935/live_edge/cudo.sdp/playlist.m3u8
韩国新闻,http://amdlive.ctnd.com.edgesuite.net:80/arirang_1ch/smil:arirang_1ch.smil/chunklist_b2256000_sleng.m3u8
日语新闻,https://n24-cdn-live.ntv.co.jp/ch01/index_high.m3u8
环球频道,http://live.cgtn.com/500/prog_index.m3u8
NHK日本,http://180.167.104.105:9901/tsfile/live/1025_1.m3u8
KBS韩国,http://180.167.104.105:9901/tsfile/live/1026_1.m3u8
CAN亚洲,http://180.167.104.105:9901/tsfile/live/1030_1.m3u8
CNB亚太,http://180.167.104.105:9901/tsfile/live/1031_1.m3u8
CCtv英语,http://180.167.104.105:9901/tsfile/live/1037_1.m3u8
动物频道,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8

📡湾湾频道👉全网,#genre#
中天新闻台,http://112.29.107.125:8182/TW/ztxw/hls.m3u8
TVB新闻01,http://165.1.79.200:9000/live.m3u8?c=67
TVB新闻02,http://165.1.79.200:9000/live.m3u8?c=67
三立新闻台,http://165.1.79.200:9000/live.m3u8?c=95
中天新闻台,http://mywlkj.ddns.net:754/tv/youtube.php?id=2 
中视新闻台,http://mywlkj.ddns.net:754/tv/tw2.php?id=14 
八大戏剧,http://61.221.215.25:8800/hls/39/index.m3u8
三立戏剧,http://61.221.215.25:8800/hls/41/index.m3u8
中华小家,http://61.221.215.25:8800/hls/40/index.m3u8
AMC影台,http://61.221.215.25:8800/hls/43/index.m3u8
凤凰资讯,http://61.221.215.25:8800/hls/47/index.m3u8
纬来精彩,http://61.221.215.25:8800/hls/48/index.m3u8
49号频道,http://61.221.215.25:8800/hls/49/index.m3u8
探索亚洲,http://61.221.215.25:8800/hls/50/index.m3u8
八大第一,http://61.221.215.25:8800/hls/55/index.m3u8
动物星球,http://61.221.215.25:8800/hls/57/index.m3u8
八大综合,http://61.221.215.25:8800/hls/56/index.m3u8

八大综合,http://mywlkj.ddns.net:754/tv/tw3.php?id=14
tbvs频道,http://mywlkj.ddns.net:754/tv/tw3.php?id=3
八大戏剧,http://mywlkj.ddns.net:754/tv/tw3.php?id=4
三立戏剧,http://mywlkj.ddns.net:754/tv/tw3.php?id=6
AMC电影,http://mywlkj.ddns.net:754/tv/tw3.php?id=7
纬来精彩,http://mywlkj.ddns.net:754/tv/tw3.php?id=9
八大一台,http://mywlkj.ddns.net:754/tv/tw3.php?id=13
野生频道,http://mywlkj.ddns.net:754/tv/tw3.php?id=15

番薯音乐,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8



DJ,#genre#
电影频道👉全网,#genre#
九品芝麻官,https://alimov2.a.kwimgs.com/upic/2021/12/28/11/BMjAyMTEyMjgxMTIyMTJfNDAzMDAxOTlfNjM2NjgxODA5MTBfMF8z_b_B6a0bcfcdbdaac183fa7dcbcd3e11bcaf.mp4
逃学威龙2,https://alimov2.a.kwimgs.com/upic/2021/12/28/16/BMjAyMTEyMjgxNjUxMzhfNDAzMDAxOTlfNjM2ODQ1ODYxNzhfMF8z_b_Ba5bdfedb34d432e906dbc401975d5387.mp4
建国大业,https://txmov2.a.kwimgs.com/upic/2021/12/28/11/BMjAyMTEyMjgxMTA1MzlfNDAzMDAxOTlfNjM2Njc0MDAzNDRfMF8z_bF_Bea22e5faf449da965d3fdc48e21b4137.mp4
长安道,https://txmov2.a.kwimgs.com/upic/2022/01/12/17/BMjAyMjAxMTIxNzI3NDhfNDAzMDAxOTlfNjQ3MzAwNTA2ODJfMF8z_b_Bd60c5c15b0cd9116107864139a79d03e.mp4
芙蓉镇,https://txmov2.a.kwimgs.com/upic/2023/02/13/13/BMjAyMzAyMTMxMzU5MzJfNzM5MzQzNzIyXzk2MTI0ODY3NjAwXzBfMw==_b_B436ff38d447ce72f50c0cb4bad24f375.mp4
武林外传,https://txmov2.a.kwimgs.com/upic/2021/12/28/14/BMjAyMTEyMjgxNDQ0NTlfNDAzMDAxOTlfNjM2NzgyNjQ2ODFfMF8z_b_B9d8e425d16140ae0f37139b7ee6b0a84.mp4
建党伟业,https://txmov2.a.kwimgs.com/upic/2021/12/28/11/BMjAyMTEyMjgxMTAzMzBfNDAzMDAxOTlfNjM2NjcyOTk4MTBfMF8z_b_B07c28e094dc566e52c8e35f1acaa30af.mp4
全城通缉,https://txmov2.a.kwimgs.com/upic/2021/12/28/14/BMjAyMTEyMjgxNDUzMTlfNDAzMDAxOTlfNjM2Nzg2NjEwNDRfMF8z_b_Bf1c40824eac16988fd87f2df97b48e75.mp4
无耻神混,https://txmov2.a.kwimgs.com/bs3/video-hls/5209538933209942732_hlsb.m3u8?pkey=AAXDLFLfdH5F0v7MtrB0eKM5KOxjcQuhTzz2wo3cH0BpiLtCd6SftpO8Qmi62Z7aCbh4z2WvJlsUXW_oCNQIYA6cGsVbJRY8YLQG84OCtw8a5YbJLX0mcwkcm0Lac4UAMKk
甜蜜杀机,https://txmov2.a.kwimgs.com/upic/2022/01/05/20/BMjAyMjAxMDUyMDAxMzBfNDAzMDAxOTlfNjQyODYzNTg0MzdfMF8z_b_B8f7810d3b3d3e85455dcd3ae71a0873e.mp4
金珍妮011,https://alimov2.a.kwimgs.com/upic/2022/04/20/09/BMjAyMjA0MjAwOTAxMzFfMjU4NDU3NjQ3OV83MjQ3OTQ5ODc3Ml8wXzM=_b_Ba4e4df4060edfe148d9227b4fb7aa618.mp4?
轮回路上,https://txmov2.a.kwimgs.com/upic/2022/02/20/15/BMjAyMjAyMjAxNTQwMjhfNDgxMDc1MjAyXzY4MDE4MzQ2NDExXzJfMw==_b_B279dfe2c5111f831812e59bd75d192b3.mp4
高清舞曲,https://txmov2.a.kwimgs.com/upic/2022/03/25/20/BMjAyMjAzMjUyMDUyNTZfMjM0NDc1MTE5N183MDQ0NzkzMTQxOV8wXzM=_b_B383b34c7a7c97f97b5350f622d8da0a6.mp4?tag=1-1648554367-std-1-puqq96jiry-1167f7fd60758f88&clientCacheKey=3x3qtumzyu5rh6w_b.mp4&tt=b&di=79c43beb&bp=12681
战狼,https://txmov2.a.kwimgs.com/upic/2020/12/11/12/BMjAyMDEyMTExMjM1NDRfNDAzMDAxOTlfNDA1MjQ4ODkyMDBfMF8z_b_B464feff0fc15f6544ad0783222e5409f.mp4
叶问,https://txmov2.a.kwimgs.com/upic/2020/12/14/17/BMjAyMDEyMTQxNzM1MzRfNDAzMDAxOTlfNDA3MDI0NzczMDJfMF8z_b_Bc617b3a6837c6897fc9155b08d0425a5.mp4
复仇,https://txmov2.a.kwimgs.com/bs3/video-hls/5194339284438461971_hlsb.m3u8?pkey=AAWQQgYuqAn-t8d0hbCgTJLzgNBtEa8Abgy7YencUlv7VAZrqV4qaSJIidTtRnesJmRrLQe6BuvsSiN81YoPM_BLpl2o607NLO5WLHWgezR-3BKLwOSLoipTZSGPR1CSOLQ
消失的凶手,https://txmov2.a.kwimgs.com/upic/2022/01/05/18/BMjAyMjAxMDUxODU4NTNfNDAzMDAxOTlfNjQyODEzODQ3MjZfMF8z_b_Bddd861f86c50a6a0983440cab577ad46.mp4
新天龙八部之天山童姥,https://txmov2.a.kwimgs.com/upic/2021/02/26/11/BMjAyMTAyMjYxMTAwNTBfNDAzMDAxOTlfNDUwNDcyNzM5MTRfMF8z_b_B75ed716649c36f65fc2354f75dba47a5.mp4

经典电影👉全网,#genre#
赌侠1990,https://txmov2.a.kwimgs.com/upic/2021/12/27/23/BMjAyMTEyMjcyMzE0NTFfNDAzMDAxOTlfNjM2NTMxODUxMDBfMF8z_bF_Bdb9e531cd6e9c71bb366fe9c16429985.mp4
赌侠1999,https://txmov2.a.kwimgs.com/upic/2021/02/07/10/BMjAyMTAyMDcxMDEzMzZfNDAzMDAxOTlfNDM3MzM4MjMzMzBfMF8z_b_B4a59a2352495fc067341ccd71f7682b5.mp4
绝代双骄,https://txmov2.a.kwimgs.com/upic/2021/12/28/11/BMjAyMTEyMjgxMTI1NTZfNDAzMDAxOTlfNjM2NjgzNTczODVfMF8z_bF_Bc720676583ca56b0ef29756139ed2471.mp4
香江花月夜,https://txmov2.a.kwimgs.com/upic/2022/01/05/16/BMjAyMjAxMDUxNjM1MjFfNDAzMDAxOTlfNjQyNzIyMTI1NTlfMF8z_b_B9503a31cd0f1fe03b5ae8fb6047b582a.mp4
少年的你,https://txmov2.a.kwimgs.com/bs3/video-hls/5210664829304921968_hlsb.m3u8?pkey=AAVwPrmXvqB2vN-849qyDZPnvdLtL3KlDHfZeFGIgVUjn9affdsvyK6EGY7qm8bFpZdpQOto9R4AJMDVkw3xke2lhod09aQAmvU2PzQxGWe5pNYz5IxGzJe7zIUOrixDzyk
武林外传,https://txmov2.a.kwimgs.com/upic/2021/12/28/14/BMjAyMTEyMjgxNDQ0NTlfNDAzMDAxOTlfNjM2NzgyNjQ2ODFfMF8z_b_B9d8e425d16140ae0f37139b7ee6b0a84.mp4
战狼,https://txmov2.a.kwimgs.com/upic/2020/12/11/12/BMjAyMDEyMTExMjM1NDRfNDAzMDAxOTlfNDA1MjQ4ODkyMDBfMF8z_b_B464feff0fc15f6544ad0783222e5409f.mp4
建党伟业,https://txmov2.a.kwimgs.com/upic/2021/12/28/11/BMjAyMTEyMjgxMTAzMzBfNDAzMDAxOTlfNjM2NjcyOTk4MTBfMF8z_b_B07c28e094dc566e52c8e35f1acaa30af.mp4
建国大业,https://txmov2.a.kwimgs.com/upic/2021/12/28/11/BMjAyMTEyMjgxMTA1MzlfNDAzMDAxOTlfNjM2Njc0MDAzNDRfMF8z_bF_Bea22e5faf449da965d3fdc48e21b4137.mp4
新天龙八部之天山童姥,https://txmov2.a.kwimgs.com/upic/2021/02/26/11/BMjAyMTAyMjYxMTAwNTBfNDAzMDAxOTlfNDUwNDcyNzM5MTRfMF8z_b_B75ed716649c36f65fc2354f75dba47a5.mp4
全城通缉,https://txmov2.a.kwimgs.com/upic/2021/12/28/14/BMjAyMTEyMjgxNDUzMTlfNDAzMDAxOTlfNjM2Nzg2NjEwNDRfMF8z_b_Bf1c40824eac16988fd87f2df97b48e75.mp4
叶问：终极一战,https://txmov2.a.kwimgs.com/upic/2021/12/28/15/BMjAyMTEyMjgxNTIwMDhfNDAzMDAxOTlfNjM2Nzk5NTA4NzlfMF8z_b_B4b2db998ef301a0e3651596a86fdf015.mp4
叶问,https://txmov2.a.kwimgs.com/upic/2020/12/14/17/BMjAyMDEyMTQxNzM1MzRfNDAzMDAxOTlfNDA3MDI0NzczMDJfMF8z_b_Bc617b3a6837c6897fc9155b08d0425a5.mp4
无耻神混,https://txmov2.a.kwimgs.com/bs3/video-hls/5209538933209942732_hlsb.m3u8?pkey=AAXDLFLfdH5F0v7MtrB0eKM5KOxjcQuhTzz2wo3cH0BpiLtCd6SftpO8Qmi62Z7aCbh4z2WvJlsUXW_oCNQIYA6cGsVbJRY8YLQG84OCtw8a5YbJLX0mcwkcm0Lac4UAMKk
复仇,https://txmov2.a.kwimgs.com/bs3/video-hls/5194339284438461971_hlsb.m3u8?pkey=AAWQQgYuqAn-t8d0hbCgTJLzgNBtEa8Abgy7YencUlv7VAZrqV4qaSJIidTtRnesJmRrLQe6BuvsSiN81YoPM_BLpl2o607NLO5WLHWgezR-3BKLwOSLoipTZSGPR1CSOLQ
甜蜜杀机,https://txmov2.a.kwimgs.com/upic/2022/01/05/20/BMjAyMjAxMDUyMDAxMzBfNDAzMDAxOTlfNjQyODYzNTg0MzdfMF8z_b_B8f7810d3b3d3e85455dcd3ae71a0873e.mp4
消失的凶手,https://txmov2.a.kwimgs.com/upic/2022/01/05/18/BMjAyMjAxMDUxODU4NTNfNDAzMDAxOTlfNjQyODEzODQ3MjZfMF8z_b_Bddd861f86c50a6a0983440cab577ad46.mp4
长安道,https://txmov2.a.kwimgs.com/upic/2022/01/12/17/BMjAyMjAxMTIxNzI3NDhfNDAzMDAxOTlfNjQ3MzAwNTA2ODJfMF8z_b_Bd60c5c15b0cd9116107864139a79d03e.mp4
九品芝麻官,https://alimov2.a.kwimgs.com/upic/2021/12/28/11/BMjAyMTEyMjgxMTIyMTJfNDAzMDAxOTlfNjM2NjgxODA5MTBfMF8z_b_B6a0bcfcdbdaac183fa7dcbcd3e11bcaf.mp4
芙蓉镇,https://txmov2.a.kwimgs.com/upic/2023/02/13/13/BMjAyMzAyMTMxMzU5MzJfNzM5MzQzNzIyXzk2MTI0ODY3NjAwXzBfMw==_b_B436ff38d447ce72f50c0cb4bad24f375.mp4
